epoch,batch_idx,data_type,tot_loss,recon_loss,pred_loss,kld_loss,prop_mse_loss,run_time
0,91,train,6.634843254089356,2.0028152465820312,4.632028007507325,2.28581993333421e-09,0.0,7.03693
0,92,train,6.641300678253174,1.9742279529571534,4.667072868347168,2.306501567517216e-09,0.0,7.42376
0,93,train,6.5182147979736325,1.928066325187683,4.590148448944092,2.318491709729642e-09,0.0,7.314
0,94,train,6.507728862762451,1.8852837085723877,4.622445106506348,2.341709182118734e-09,0.0,7.31443
0,95,train,6.475773048400879,1.843539333343506,4.632233619689941,2.369583818051524e-09,0.0,6.96464
0,96,train,6.429092788696289,1.7976593971252441,4.631433296203613,2.3837776197410676e-09,0.0,7.36098
0,97,train,6.338251399993896,1.7566057920455933,4.581645488739014,2.389634845556543e-09,0.0,7.09168
0,98,train,6.2865265846252445,1.7266617298126221,4.559864902496338,2.449624503242376e-09,0.0,7.15849
0,99,train,6.244791030883789,1.6976226806640624,4.547168350219726,2.481353877925585e-09,0.0,7.14871
0,100,train,6.191031646728516,1.661989951133728,4.52904167175293,2.5048407348293724e-09,0.0,7.30888
0,101,train,6.175898265838623,1.622375750541687,4.5535224914550785,2.5373531720163102e-09,0.0,7.12713
0,102,train,6.103084850311279,1.5963217973709107,4.506763076782226,2.5521523561167215e-09,0.0,7.23435
0,103,train,6.029474067687988,1.5616462469100951,4.467827892303466,2.597457449127205e-09,0.0,7.06939
0,104,train,6.0183147430419925,1.5379433631896973,4.480371284484863,2.631281637022198e-09,0.0,7.23916
0,105,train,5.989109039306641,1.515212106704712,4.4738969802856445,2.6863379964936486e-09,0.0,7.19583
0,106,train,5.979403686523438,1.494130825996399,4.485272979736328,2.725351988530633e-09,0.0,7.10362
0,107,train,5.895887088775635,1.4656819820404052,4.430205059051514,2.7710489014509678e-09,0.0,7.25247
0,108,train,5.892840480804443,1.4529821157455445,4.439858341217041,2.8197481238834143e-09,0.0,7.29856
0,109,train,5.81847620010376,1.4203964471817017,4.398079681396484,2.8459568923722146e-09,0.0,7.24199
0,110,train,5.778031730651856,1.4132638216018676,4.364767932891846,2.9191088213309514e-09,0.0,7.35186
0,111,train,5.848931789398193,1.3908238410949707,4.458107948303223,2.9590840444626567e-09,0.0,7.25683
0,112,train,5.740550804138183,1.3740149974822997,4.3665358543396,3.014219984720512e-09,0.0,7.35256
0,113,train,5.69927978515625,1.3652042150497437,4.334075450897217,3.0960487507059042e-09,0.0,7.33119
0,114,train,5.74513463973999,1.3511698484420775,4.393964862823486,3.172065454748463e-09,0.0,7.2189
0,115,train,5.634412956237793,1.329445767402649,4.304967212677002,3.23145297187466e-09,0.0,7.1305
0,116,train,5.610991191864014,1.324828600883484,4.286162662506103,3.3008292099623303e-09,0.0,7.33739
0,117,train,5.610762596130371,1.3074456691741942,4.303316974639893,3.3604471205705978e-09,0.0,7.2514
0,118,train,5.586453247070312,1.3022335767745972,4.28421983718872,3.4631939094253996e-09,0.0,7.19349
0,119,train,5.598842811584473,1.2906127214431762,4.3082301139831545,3.527855740870223e-09,0.0,7.33166
0,120,train,5.581597328186035,1.277190661430359,4.304406547546387,3.6340436881943107e-09,0.0,7.3213
0,121,train,5.490333843231201,1.2589186429977417,4.231415176391602,3.7117666273900342e-09,0.0,7.29464
0,122,train,5.531781387329102,1.2564691305160522,4.275312328338623,3.790511993173595e-09,0.0,7.07467
0,123,train,5.383413696289063,1.2529053926467895,4.130508327484131,3.891934419186782e-09,0.0,7.31915
0,124,train,5.482252407073974,1.2437227487564086,4.2385295867919925,3.9946049135153315e-09,0.0,7.25704
0,125,train,5.445252799987793,1.2269063234329223,4.218346405029297,4.071747738976228e-09,0.0,7.42146
0,126,train,5.464201641082764,1.2357877254486085,4.2284139633178714,4.209705206648096e-09,0.0,7.33467
0,127,train,5.337112808227539,1.2341585874557495,4.102954387664795,4.317173107892813e-09,0.0,6.94541
0,128,train,5.312383460998535,1.218388319015503,4.093995189666748,4.425199495727839e-09,0.0,6.99775
0,129,train,5.30047836303711,1.2007935047149658,4.099684858322144,4.507579554058339e-09,0.0,6.99929
0,130,train,5.245995330810547,1.2020654439926148,4.043929958343506,4.640556383606054e-09,0.0,7.27021
0,131,train,5.258425331115722,1.1935450553894043,4.064880275726319,4.764931116341131e-09,0.0,7.16336
0,132,train,5.204118537902832,1.1982096672058105,4.005908870697022,4.9129922352619815e-09,0.0,7.27151
0,133,train,5.219279670715332,1.185301947593689,4.033977794647217,5.035957961752046e-09,0.0,7.27511
0,134,train,5.264527416229248,1.1858633518218995,4.078664064407349,5.213465659181793e-09,0.0,7.23685
0,135,train,5.224940586090088,1.1801984548568725,4.044742107391357,5.357174170939061e-09,0.0,7.25144
0,136,train,5.095017528533935,1.1731435298919677,3.921873903274536,5.472929398564475e-09,0.0,7.25861
0,137,train,5.145126056671143,1.1682583332061767,3.97686767578125,5.609323849853354e-09,0.0,7.33433
0,138,train,5.152804183959961,1.1635640382766723,3.989240217208862,5.764656041407079e-09,0.0,7.26178
0,139,train,5.14302978515625,1.1683759927749633,3.9746538162231446,5.984690609750487e-09,0.0,7.36039
0,140,train,4.990597915649414,1.149968409538269,3.8406295776367188,6.1280827523546575e-09,0.0,7.21963
0,141,train,5.08324499130249,1.1416773080825806,3.9415677070617674,6.289344955945353e-09,0.0,7.21327
0,142,train,5.063167572021484,1.1419040203094482,3.92126350402832,6.466093971368991e-09,0.0,7.20289
0,143,train,5.005786418914795,1.1372788906097413,3.868507480621338,6.648886330395953e-09,0.0,7.05318
0,144,train,5.003128337860107,1.1293602228164672,3.873768138885498,6.852159817327674e-09,0.0,7.31012
0,145,train,4.909440803527832,1.1235249042510986,3.7859158515930176,6.9921376244508334e-09,0.0,7.40057
0,146,train,4.901413440704346,1.120776653289795,3.7806369781494142,7.213555619500766e-09,0.0,7.36561
0,147,train,4.953319072723389,1.128611946105957,3.8247071266174317,7.387038714057326e-09,0.0,7.4168
0,148,train,4.861222743988037,1.1134855508804322,3.7477371215820314,7.560268677764271e-09,0.0,7.45184
0,149,train,4.9030609130859375,1.1096424102783202,3.793418455123901,7.769181387118351e-09,0.0,7.22428
0,150,train,4.908853244781494,1.1066861391067504,3.8021671772003174,7.995599915489037e-09,0.0,7.48155
